first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus
vashil,emchenko,1991-09-17,849876,2015,Full Season,EuroLeague,Gamecocks,6,6,124.24,47,NA,18,24,0,0,11,15,2,14,23,2,0,6,4,0,0,8,17,13,0,0,0,0,0,0,0,0,0,217.3884,217.3884,NA,NA,1705.9953,14.7479,0.768,0,0.625,14.9412,25.4896,20.0293,5.9205,2.2955,6.3722,16.3934,5.6215
vashil,emchenko,1991-09-17,849876,2016,Full Season,EuroLeague,Cyclones,13,0,120.23,42,NA,19,27,0,0,4,10,1,17,20,4,0,9,2,0,0,6,17,11,0,0,0,0,0,0,0,0,0,211.0301,211.0301,NA,NA,1693.78,16.7041,0.6688,0,0.3704,18.3931,23.9957,19.804,6.6222,0.8204,5.1552,22.2772,2.0188
vashil,emchenko,1991-09-17,849876,2017,Full Season,EuroLeague,Cyclones,30,6,291.62,49,NA,18,48,0,0,13,27,7,34,41,7,0,8,2,0,0,13,34,22,0,0,0,0,0,0,0,0,0,510.652,510.652,NA,NA,2390.2513,11.3307,0.4092,0,0.5625,15.4139,19.4274,16.845,3.235,0.4408,4.3158,11.7855,-2.4213
vashil,emchenko,1991-09-17,849876,2018,Full Season,EuroCup,Cyclones,17,2,247.7,68,NA,22,43,0,0,24,34,4,34,42,9,0,12,2,0,0,5,39,24,0,0,0,0,0,0,0,0,0,434.326,434.326,NA,NA,1560.5436,13.826,0.5866,0,0.7907,18.1017,22.4823,18.3933,4.2413,0.1382,2.1376,17.1527,2.4395
zaytsev,bhullar,2000-03-21,501204,2021,Full Season,Spain - ACB,Lancers,1,2,2.68,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8512,4.8512,NA,NA,1375.7208,0,NA,NA,NA,0,0,0,0,0,0,NA,NA
ndiaye,michineau,1995-12-29,768895,2021,Full Season,EuroCup,Fightin Blue Hens,10,2,192.39,42,NA,8,15,7,19,5,7,1,9,27,5,0,3,3,0,0,2,17,5,0,0,0,0,0,0,0,0,0,349.0821,349.0821,NA,NA,734.8342,10.2193,0.5663,0.5588,0.2059,5.5586,17.5616,12.1295,3.0683,1.3638,1.6341,7.485,-0.7533
mehmet,cook,1987-01-16,477048,2010,Full Season,NBA,Bulls,8,0,28.9,4,-10,1,5,0,1,2,3,0,2,3,2,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,64.5,56.0239,64.5,6,8182.5936,11.3804,0.2732,0.1667,0.5,8.8802,12.9224,8.635,7.7081,2.0647,2.3477,0,-8.3208
mehmet,cook,1987-01-16,477048,2015,Full Season,EuroLeague,Buffaloes,15,0,177.87,68,NA,18,36,7,17,11,12,0,9,24,8,0,8,1,0,0,7,33,12,0,0,0,0,0,0,0,0,0,318.6688,318.6688,NA,NA,1954.6239,18.3035,0.5834,0.3208,0.2264,6.3588,16.6733,11.3155,8.8913,0.4521,3.6757,12.07,-0.9
mehmet,cook,1987-01-16,477048,2016,Full Season,EuroCup,Seminoles,6,5,133.72,70,NA,23,40,0,7,24,32,2,6,17,8,0,5,6,0,0,4,14,22,0,0,0,0,0,0,0,0,0,228.3554,228.3554,NA,NA,409.8545,25.2687,0.573,0.1489,0.6809,7.101,18.2624,11.7043,14.598,2.6113,3.8571,7.5666,0.3043
mehmet,cook,1987-01-16,477048,2016,Full Season,EuroLeague,Seminoles,9,4,241.35,98,NA,26,71,7,23,25,29,8,10,34,7,0,9,4,0,0,13,21,23,0,0,0,0,0,0,0,0,0,414.4583,414.4583,NA,NA,695.4999,25.1562,0.459,0.2447,0.3085,5.4401,19.4993,13.7807,4.9018,0.6267,5.908,7.7747,-7.0836
mehmet,cook,1987-01-16,477048,2016,Full Season,Italy - Liga A,Seminoles,31,7,744,387,NA,127,218,19,55,76,99,11,28,110,35,0,57,17,0,0,29,75,87,0,0,0,0,0,0,0,0,0,1363.2407,1363.2407,NA,NA,2464.4607,24.5293,0.6113,0.2015,0.3626,4.7832,17.8892,11.7579,10.215,0.8868,3.5756,15.2586,-0.8921
mehmet,cook,1987-01-16,477048,2017,Full Season,EuroLeague,Buffaloes,17,5,188.26,64,NA,18,38,7,11,7,9,3,6,19,7,0,14,3,0,0,4,22,12,0,0,0,0,0,0,0,0,0,341.0143,341.0143,NA,NA,2182.7268,17.4261,0.6042,0.2245,0.1837,5.6576,11.5152,7.6438,8.6546,0.6073,1.8409,20.908,-2.1754
pittman,pierre,1996-10-06,190076,2020,Full Season,NBA,Heat,2,0,13.3667,2,-3,1,2,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.5,27.2338,31.5,3,9304.9873,9.9498,0.5,0,0,18.5098,10.1841,14.1829,0,0,0,33.3333,-9.9752
pittman,pierre,1996-10-06,190076,2021,Full Season,Spain - ACB,Dolphins,9,8,175.96,84,NA,33,49,1,3,15,22,1,22,25,5,0,15,2,0,0,9,25,16,0,0,0,0,0,0,0,0,0,329.2496,329.2496,NA,NA,1571.7645,19.9271,0.6809,0.0577,0.4231,16.9859,17.9425,16.9872,4.7605,0.7297,5.9135,19.5618,0.9288
vinny,hines,1995-02-18,368359,2021,Full Season,EuroCup,Orange,14,1,234.6,106,NA,27,43,12,27,16,25,1,19,28,14,0,25,2,0,0,3,29,22,0,0,0,0,0,0,0,0,0,443.1934,443.1934,NA,NA,1057.9286,21.3483,0.6543,0.3857,0.3571,13.1601,13.3664,14.8478,8.0467,0.2064,1.8439,23.5849,1.3244
vinny,hines,1995-02-18,368359,2021,Full Season,Italy - Liga A,Orange,18,0,205,81,NA,21,43,8,25,15,21,4,16,35,10,0,18,2,0,0,1,26,18,0,0,0,0,0,0,0,0,0,385.7233,385.7233,NA,NA,1354.7356,21.4512,0.5243,0.3676,0.3088,9.3195,21.1245,15.6192,10.6237,0.3178,0.7411,18.8996,-3.9626
dequan,brnovic,1992-12-26,915825,2018,Full Season,NBA,Celtics,16,1,107.0667,19,-20,6,11,0,11,7,9,1,4,7,12,5,9,3,8,2,2,15,0,0,0,0,0,0,0,0,0,0,234,212.995,234,35,9714.0825,14.6676,0.3659,0.5,0.4091,4.763,7.1017,5.4618,14.8993,1.4111,1.4446,25.7437,-7.5664
dequan,brnovic,1992-12-26,915825,2019,Full Season,NBA,Knicks,19,1,415.55,189,-37,48,105,17,36,42,54,6,8,43,76,4,26,16,29,17,4,46,0,0,2,0,0,0,0,0,0,0,902.5,862.2365,902.5,194,8208.4165,19.627,0.5736,0.2553,0.383,3.3199,11.1947,5.7658,28.0493,2.0383,0.5764,13.6297,0.4543
dequan,brnovic,1992-12-26,915825,2020,Full Season,NBA,Knicks,10,0,117.05,50,-21,14,28,5,16,7,11,2,2,7,21,2,8,5,14,4,2,7,0,0,1,0,0,0,0,0,0,0,260.5,240.4097,260.5,57,6558.1227,20.6079,0.5119,0.3636,0.25,1.6102,6.5641,4.6654,28.6361,2.203,1.5989,14.0746,-1.0017
dequan,brnovic,1992-12-26,915825,2021,Full Season,EuroCup,Jaspers,8,3,149.77,76,NA,22,41,6,16,14,18,2,3,10,21,0,14,8,0,0,1,17,21,0,0,0,0,0,0,0,0,0,269.5582,269.5582,NA,NA,935.9072,25.7548,0.5853,0.2807,0.3158,1.9718,11.2677,5.4916,28.4238,2.6325,1.1479,17.7395,-0.0766
mottola,omot,1989-01-18,153240,2021,Full Season,Spain - ACB,Salukis,18,11,339.56,71,NA,14,36,9,36,16,21,3,12,37,23,0,21,16,0,0,1,39,28,0,0,0,0,0,0,0,0,0,611.1951,611.1951,NA,NA,1449.9665,14.1735,0.437,0.5,0.2917,5.6634,14.57,8.1978,10.054,2.943,0.513,20.5399,-3.6824
strawberry,hite,1985-01-31,784184,2012,Full Season,NBA,Wizards,4,0,66.6,14,34,5,14,1,3,1,3,0,1,7,2,0,1,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,136,128.3855,136,20,6116.6264,12.9773,0.3821,0.1765,0.1765,2.2927,12.7178,5.775,6.7594,5.7293,0,5.176,-1.6872
rafael,selby,2001-01-20,468916,2021,Full Season,EuroLeague,Redhawks,16,7,199.67,59,NA,19,37,6,26,3,6,2,3,18,37,0,20,3,0,0,1,19,20,0,0,0,0,0,0,0,0,0,348.0799,348.0799,NA,NA,1778.1345,21.6063,0.4494,0.4127,0.0952,1.6537,12.611,7.1722,31.1983,0.6957,0.7585,23.3536,-5.918
rafael,selby,2001-01-20,468916,2021,Full Season,Spain - ACB,Redhawks,17,11,226.81,75,NA,17,39,9,34,14,22,3,4,21,32,0,30,4,0,0,1,17,28,0,0,0,0,0,0,0,0,0,414.682,414.682,NA,NA,1461.3459,23.9168,0.4536,0.4658,0.3014,1.5828,12.3782,6.85,21.5992,0.918,0.3849,26.6241,-6.2466
valiev,gordic,2001-04-02,861054,2021,Full Season,Spain - ACB,Roadrunners,1,0,7.18,0,NA,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13.4412,13.4412,NA,NA,1534.308,5.7711,0,NA,NA,0,33.5826,18.8148,18.5728,14.9082,0,0,NA
capela,ezeli,1996-04-12,995749,2021,Full Season,EuroCup,Redbirds,14,12,298.83,163,NA,17,34,35,74,24,27,2,6,13,8,0,11,5,0,0,0,27,33,0,0,0,0,0,0,0,0,0,537.6255,537.6255,NA,NA,1005.6905,21.2199,0.6798,0.6852,0.25,3.4389,5.9484,5.8609,3.5886,1.4004,0,8.4046,0.7656
capela,ezeli,1996-04-12,995749,2021,Full Season,Spain - ACB,Redbirds,19,15,376.4,199,NA,26,46,37,80,36,41,3,10,20,14,0,19,10,0,0,0,34,41,0,0,0,0,0,0,0,0,0,674.1042,674.1042,NA,NA,1370.6056,21.1241,0.6908,0.6349,0.3254,4.6207,8.1798,6.4492,6.405,1.9965,0,11.6536,2.1222
dowdell,uzoh,1990-03-07,807015,2021,Full Season,Spain - ACB,Roadrunners,19,15,452.64,236,NA,34,77,42,96,42,49,6,2,35,25,0,24,11,0,0,2,50,44,0,0,0,0,0,0,0,0,0,847.3576,847.3576,NA,NA,1534.308,22.7362,0.6065,0.5549,0.2832,0.2598,8.9208,6.652,12.0402,1.6115,0.7549,10.981,0.3293
hiram,harden,1996-10-18,456181,2021,Full Season,Italy - Liga A,Wildcats,17,9,414,180,NA,32,64,31,69,23,32,5,13,70,21,0,16,19,0,0,4,38,28,0,0,0,0,0,0,0,0,0,774.291,774.291,NA,NA,1271.7823,18.5999,0.6119,0.5188,0.2406,5.1758,20.357,13.1919,8.5237,2.3722,0.5349,9.8111,3.7782
devaughn,schrempf,1994-04-10,551742,2021,Full Season,EuroLeague,Nittany Lions,7,2,49.57,4,NA,2,5,0,3,0,0,1,3,1,1,0,1,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,86.9534,86.9534,NA,NA,1780.5074,9.057,0.25,0.375,0,8.1202,4.3212,6.0954,5.8266,2.0329,0,11.1111,-3.9818
omer can,vujacic,1987-07-30,470481,2021,Full Season,Spain - ACB,Huskies,4,0,56.31,27,NA,10,17,0,0,7,9,2,5,3,1,0,2,1,0,0,0,6,8,0,0,0,0,0,0,0,0,0,102.0956,102.0956,NA,NA,1541.1265,19.5768,0.6441,0,0.5294,12.0497,6.1436,9.09,2.5053,1.3,0,8.7108,-3.3339
sosa,puerto,1982-10-05,143041,2012,Full Season,NBA,Raptors,17,12,460.7333,163,-29,31,81,24,61,29,34,7,8,26,26,0,25,5,0,0,3,35,0,0,0,1,0,0,0,0,0,0,895.5,856.7856,895.5,184,5937.7434,18.6119,0.5192,0.4296,0.2394,1.0786,6.5082,3.9161,11.7969,0.6884,0.4386,13.7393,-3.0236
sosa,puerto,1982-10-05,143041,2013,Full Season,NBA,Raptors,65,2,1495,693,-79,141,331,95,285,126,147,30,34,114,103,0,80,48,0,0,7,131,0,0,0,3,0,0,0,0,0,0,2998,2815.3974,2998,767,7525.3031,23.602,0.509,0.4627,0.2386,3.9574,10.4961,7.1645,10.313,1.7061,0.2751,10.5169,-1.8731
sosa,puerto,1982-10-05,143041,2014,Full Season,NBA,Nets,90,28,2033.55,635,-69,126,268,93,279,104,136,27,50,157,96,0,72,58,0,0,11,179,0,0,0,4,0,0,0,0,0,0,4087,3847.0458,4087,690,8611.4198,15.7604,0.5232,0.5101,0.2486,4.2629,9.6142,6.5991,6.5065,1.3697,0.2144,10.6063,-2.652
sosa,puerto,1982-10-05,143041,2015,Full Season,NBA,Nets,80,19,1886.1333,611,-46,137,255,83,226,88,110,29,33,192,90,0,68,60,0,0,6,157,0,0,0,2,0,0,6,0,0,0,3949,3647.042,3949,606,8273.9074,14.4542,0.5771,0.4699,0.2287,2.789,12.8096,8.0647,8.8037,1.6639,0.3872,11.3827,-1.0885
sosa,puerto,1982-10-05,143041,2016,Full Season,NBA,Wizards,13,0,192.1833,65,31,9,22,12,37,11,15,3,1,26,14,0,2,4,0,0,1,25,0,0,0,2,0,1,0,0,0,0,413.5,394.212,413.5,69,8104.4057,15.3861,0.4954,0.6271,0.2542,1.0996,14.4592,8.5015,11.9256,0.823,0.5809,2.9586,-2.246
sosa,puerto,1982-10-05,143041,2017,Full Season,NBA,Clippers,30,0,308.3667,86,-77,16,36,14,44,12,16,0,3,21,11,1,7,3,9,10,0,35,0,0,0,0,0,0,0,0,0,0,641.5,613.9722,641.5,95,8535.6144,13.7383,0.494,0.55,0.2,0.2474,9.0887,4.8023,4.395,0.6945,0,7.4436,-6.0958
arnett,marble,1988-05-05,308908,2021,Full Season,EuroCup,Sharks,9,0,54.25,13,NA,5,9,1,2,0,0,0,3,8,1,0,5,1,0,0,0,12,3,0,0,0,0,0,0,0,0,0,99.0714,99.0714,NA,NA,739.6152,14.4024,0.5909,0.1818,0,6.6018,16.9661,13.4908,5.8168,1.2578,0,31.25,-7.1658
arnett,marble,1988-05-05,308908,2021,Full Season,Italy - Liga A,Sharks,8,1,47,10,NA,4,10,0,0,2,2,1,4,10,2,0,5,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,86.7167,86.7167,NA,NA,1420.6782,16.2711,0.4596,0,0.2,9.4208,27.7417,18.4452,5.7663,0,7.346,31.4861,-5.9162
edo,beliauskas,1989-04-19,368277,2011,Full Season,NBA,Spurs,25,2,286.2167,94,-47,13,35,18,46,14,18,6,2,21,18,0,13,3,0,0,6,24,0,0,0,0,0,0,0,0,0,0,594.5,549.7906,594.5,104,8161.8602,16.3994,0.5286,0.5679,0.2222,0.7908,8.1635,3.626,7.5927,0.8323,1.9829,12.7551,-1.8242
edo,beliauskas,1989-04-19,368277,2012,Full Season,NBA,Spurs,59,2,634.2167,201,91,49,111,21,72,40,54,14,16,68,44,0,30,9,0,0,2,36,0,0,0,0,0,0,0,0,0,0,1346,1226.3707,1346,238,7463.9964,17.0921,0.4861,0.3934,0.2951,4.2271,10.9495,7.7063,11.8687,0.9244,0.0368,12.6711,-3.7737
edo,beliauskas,1989-04-19,368277,2013,Full Season,NBA,NA,41,2,418.9833,151,85,32,68,21,63,24,28,6,19,57,42,0,25,15,0,0,5,27,0,0,0,0,0,0,0,0,0,0,894,832.7976,894,168,8771.3159,17.7904,0.5285,0.4792,0.2198,5.9863,15.2546,9.5074,17.0932,1.8199,1.234,14.916,0.4433
edo,beliauskas,1989-04-19,368277,2014,Full Season,NBA,76ers,80,62,2309.2333,810,-534,194,366,115,351,77,106,39,59,241,149,0,106,74,0,0,28,154,0,0,0,0,0,0,0,0,0,0,5043.5,4770.1939,5043.5,877,8202.913,15.9465,0.5304,0.4895,0.1478,2.4109,11.2932,7.8068,12.0291,1.4708,1.1703,12.189,-2.5494
edo,beliauskas,1989-04-19,368277,2016,Full Season,NBA,Kings,51,15,721,179,-82,44,92,23,86,22,29,11,13,73,41,0,42,21,0,0,14,54,0,0,0,0,0,0,0,0,0,0,1596,1501.3831,1596,231,8248.2366,13.7082,0.4692,0.4831,0.1629,1.5169,12.7063,6.4516,8.0399,1.6953,1.9825,18.0443,-2.5805
edo,beliauskas,1989-04-19,368277,2015,Full Season,EuroLeague,Great Danes,24,24,682.11,349,NA,80,178,46,140,51,65,14,18,105,60,0,50,21,0,0,13,58,80,0,0,0,0,0,0,0,0,0,1194.3792,1194.3792,NA,NA,1680.9735,28.7672,0.5035,0.4403,0.2044,4.1598,18.6584,11.4308,20.7434,1.597,1.5946,12.6072,1.8191
edo,beliauskas,1989-04-19,368277,2017,Full Season,EuroLeague,Cyclones,34,20,764.02,312,NA,69,149,47,136,33,49,15,27,95,45,0,35,20,0,0,14,58,49,0,0,0,0,0,0,0,0,0,1337.8655,1337.8655,NA,NA,2390.2513,21.7618,0.5089,0.4772,0.1719,4.0915,18.463,10.0144,10.8645,1.512,1.8687,10.2471,-0.379
edo,beliauskas,1989-04-19,368277,2018,Full Season,EuroLeague,Golden Panthers,31,29,674.68,286,NA,64,112,41,119,35,40,5,17,70,39,0,27,20,0,0,9,71,40,0,0,0,0,0,0,0,0,0,1172.3086,1172.3086,NA,NA,2363.112,20.2542,0.5752,0.5152,0.1732,4.6268,15.417,8.1819,13.294,2.1635,1.8577,9.7968,-0.55
edo,beliauskas,1989-04-19,368277,2019,Full Season,EuroLeague,Broncos,36,20,541.08,179,NA,25,56,35,82,24,29,2,16,59,25,0,13,8,0,0,2,45,30,0,0,0,0,0,0,0,0,0,949.4797,949.4797,NA,NA,2526.8604,15.3521,0.5937,0.5942,0.2101,5.0729,15.6391,10.5307,8.9166,0.7961,0.7867,7.9384,-0.2628
edo,beliauskas,1989-04-19,368277,2020,Full Season,EuroLeague,Broncos,28,16,400.21,98,NA,22,40,14,44,12,16,2,21,69,9,0,9,8,0,0,4,23,21,0,0,0,0,0,0,0,0,0,698.1031,698.1031,NA,NA,2101.9355,12.6473,0.5382,0.5238,0.1905,9.2417,21.4116,14.4434,4.0628,1.5687,0.9639,8.9964,-0.7793
edo,beliauskas,1989-04-19,368277,2021,Full Season,EuroLeague,Broncos,23,13,422.03,114,NA,30,51,9,27,27,37,3,26,48,14,0,8,13,0,0,3,37,28,0,0,0,0,0,0,0,0,0,731.6652,731.6652,NA,NA,1594.9722,12.3456,0.6046,0.3462,0.4744,8.099,17.4408,12.188,5.3539,1.8148,0.4992,7.8217,0.7739
alexis,macura,1980-08-02,646099,2010,Full Season,NBA,Rockets,63,0,890.8167,367,27,120,262,27,78,46,67,20,54,154,44,0,37,15,0,0,12,119,0,0,0,2,0,0,0,0,0,0,1822,1745.3174,1822,414,7799.7065,20.1822,0.4966,0.2294,0.1971,7.4453,19.8928,13.9791,8.1202,1.1094,0.809,9.1025,-2.6191
alexis,macura,1980-08-02,646099,2011,Full Season,NBA,NA,40,0,372.5333,134,20,48,98,8,23,14,22,11,20,64,13,0,22,5,0,0,9,40,0,0,0,1,1,0,0,0,0,0,756.5,700.4145,756.5,156,7766.0568,19.1277,0.5142,0.1906,0.1811,6.5067,20.0852,15.0605,5.5388,0.9115,2.3907,14.3866,-3.4449
alexis,macura,1980-08-02,646099,2012,Full Season,EuroLeague,Terriers,20,19,513.72,234,NA,75,165,12,36,48,65,12,27,96,18,0,31,8,0,0,8,52,74,0,0,0,0,0,0,0,0,0,893.1142,893.1142,NA,NA,1390.8291,26.0132,0.5096,0.1791,0.3234,7.8032,22.0431,14.4539,9.6159,0.619,1.6994,11.8956,-2.2675
alexis,macura,1980-08-02,646099,2012,Full Season,Italy - Liga A,Terriers,38,33,913,530,NA,170,327,24,56,118,138,9,43,150,52,0,69,14,0,0,10,92,139,0,0,0,0,0,0,0,0,0,1632.4839,1632.4839,NA,NA,3173.7776,27.6898,0.5972,0.1462,0.3603,7.28,21.9895,13.9276,8.909,1.0643,1.2406,13.4576,1.3132
alexis,macura,1980-08-02,646099,2013,Full Season,EuroLeague,Blue Demons,23,15,463.82,169,NA,53,116,13,38,24,30,6,15,78,10,0,34,10,0,0,3,51,52,0,0,0,0,0,0,0,0,0,800.3231,800.3231,NA,NA,1656.5112,22.036,0.5054,0.2468,0.1948,4.1498,25.7677,13.8355,6.6546,1.1091,0.5679,16.8986,-4.0031
alexis,macura,1980-08-02,646099,2014,Full Season,EuroCup,Pirates,3,1,49.87,16,NA,6,12,1,6,1,1,0,3,8,5,0,5,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,82.16,82.16,NA,NA,395.4848,25.1472,0.4338,0.3333,0.0556,8.9087,24.3807,17.8624,22.3288,0,0,21.3311,-8.4764
alexis,macura,1980-08-02,646099,2015,Full Season,EuroCup,Falcons,8,6,187.41,92,NA,22,54,11,25,15,17,3,8,38,6,0,15,3,0,0,1,19,23,0,0,0,0,0,0,0,0,0,323.3267,323.3267,NA,NA,698.7176,27.5352,0.5319,0.3165,0.2152,7.4024,26.9205,16.2311,5.6924,1.4443,0.204,14.7812,-6.9914
sahar,beiran,1996-10-24,490232,2021,Full Season,Italy - Liga A,Pride,10,9,159,30,NA,7,9,4,20,4,5,1,6,19,4,0,7,5,0,0,5,15,8,0,0,0,0,0,0,0,0,0,292.0446,292.0446,NA,NA,1203.077,11.2819,0.4808,0.6897,0.1724,5.7081,13.4611,9.2121,7.3552,1.4285,3.1321,18.3246,-3.3449
olumide,sergeev,1986-04-18,240711,2012,Full Season,EuroCup,Cornhuskers,2,2,28.37,7,NA,3,7,0,0,1,2,1,0,7,2,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,50.8156,50.8156,NA,NA,429.8887,19.5902,0.4442,0,0.2857,0,31.4992,15.3745,15.2147,0,0,27.5735,-9.2151
powell,kuzminskas,1991-05-07,883006,2021,Full Season,EuroCup,Jaspers,13,13,372.64,228,NA,37,68,27,75,73,82,1,5,25,41,0,40,12,0,0,1,30,83,0,0,0,0,0,0,0,0,0,670.6829,670.6829,NA,NA,935.9072,28.7349,0.6366,0.5245,0.5734,2.3168,10.1568,6.006,21.8873,1.5303,0.4846,18.2582,0.9461
per,bayless,1992-07-11,633613,2016,Full Season,NBA,Knicks,2,0,6.25,6,-6,3,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,12.1606,14,4,7706.8773,28.951,0.75,0.25,0,0,17.1147,10.2924,0,0,0,0,5.9341
per,bayless,1992-07-11,633613,2020,Full Season,NBA,Bucks,20,2,128.5833,55,-16,24,38,0,10,7,17,3,12,12,15,2,12,7,6,5,2,18,0,0,0,1,0,0,0,0,0,0,303.5,276.7158,303.5,70,8720.0434,22.0156,0.4957,0.2083,0.3542,10.3016,8.628,8.5207,18.1579,2.4365,1.3172,17.783,-1.2496
per,bayless,1992-07-11,633613,2021,Full Season,NBA,Bucks,25,0,219.9167,56,-46,22,32,2,9,6,13,0,25,28,18,10,19,7,19,12,5,33,0,0,2,1,0,0,0,0,0,0,503.5,464.5339,503.5,67,3548.6937,12.5744,0.5993,0.2195,0.3171,12.6231,13.7084,13.3882,8.6978,1.3974,2.2381,28.9105,-3.1377
per,bayless,1992-07-11,633613,2017,Full Season,Spain - ACB,Bluejays,33,24,576.11,257,NA,81,150,13,56,56,101,14,37,90,26,0,49,19,0,0,29,99,69,0,0,0,0,0,0,0,0,0,1075.6038,1075.6038,NA,NA,2651.1783,24.6631,0.5131,0.2718,0.4903,9.9295,20.0182,12.8434,10.5525,1.6759,5.2149,16.3639,-1.2493
per,bayless,1992-07-11,633613,2018,Full Season,EuroLeague,Bison,33,26,372.7,119,NA,43,75,4,14,21,36,7,26,46,12,0,14,10,0,0,10,63,45,0,0,0,0,0,0,0,0,0,648.8467,648.8467,NA,NA,2393.7585,15.9036,0.5675,0.1573,0.4045,8.3744,16.0962,13.987,5.5353,1.8424,3.3498,11.7805,-0.7917
per,bayless,1992-07-11,633613,2019,Full Season,EuroLeague,Bison,29,9,349.64,122,NA,44,64,7,22,13,29,2,19,32,9,0,14,22,0,0,9,68,34,0,0,0,0,0,0,0,0,0,622.8228,622.8228,NA,NA,2360.2606,15.6706,0.6177,0.2558,0.3372,7.9472,14.0728,10.5726,6.0783,3.6265,3.1235,12.4158,2.7219
siva,jean-charles,1994-02-25,257581,2021,Full Season,EuroCup,Scarlet Knights,1,0,4.57,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0242,8.0242,NA,NA,983.2811,10.535,0,0,0,0,0,0,0,0,0,0,-13.5458
al,garuba,1982-07-10,907391,2014,Full Season,NBA,Hawks,56,33,1094.35,374,159,71,140,59,196,55,74,16,67,169,63,0,63,24,0,0,15,152,0,0,0,4,0,0,0,0,0,0,2278,2150.5008,2278,435,8453.8353,17.9607,0.5074,0.5833,0.2202,8.0493,19.7782,13.3588,9.463,1.3884,1.3703,14.5982,-3.3239
al,garuba,1982-07-10,907391,2015,Full Season,NBA,Hawks,78,4,1235.9833,419,148,61,141,63,205,108,148,19,67,165,53,0,54,20,0,0,17,170,0,0,0,3,1,0,3,0,3,0,2654.5,2417.0098,2654.5,475,9237.9516,17.1955,0.5096,0.5925,0.4277,6.7361,15.9202,10.7813,8.551,0.9349,1.3616,11.6099,-4.1744
al,garuba,1982-07-10,907391,2012,Full Season,EuroLeague,Mountain Hawks,22,18,411.79,159,NA,32,72,17,68,44,57,6,36,58,17,0,23,10,0,0,7,49,56,0,0,0,0,0,0,0,0,0,716.8326,716.8326,NA,NA,1540.5974,22.5472,0.4816,0.4857,0.4071,12.3267,21.0334,16.7035,8.6367,1.087,1.7685,12.2288,0.6868
al,garuba,1982-07-10,907391,2013,Full Season,EuroLeague,Mountain Hawks,31,4,562.5,187,NA,34,66,30,115,29,44,8,22,88,23,0,27,11,0,0,6,58,52,0,0,0,0,0,0,0,0,0,985.6745,985.6745,NA,NA,2174.6029,19.8504,0.4667,0.6354,0.2431,5.7639,19.8205,12.0718,6.2941,1.0241,0.5598,11.8754,0.5836
al,garuba,1982-07-10,907391,2016,Full Season,EuroLeague,Blue Demons,23,10,484.16,185,NA,21,51,31,83,50,65,5,24,76,17,0,19,5,0,0,1,57,64,0,0,0,0,0,0,0,0,0,835.6996,835.6996,NA,NA,2019.5292,18.8328,0.5689,0.6194,0.4851,7.1672,19.3564,13.303,5.9543,0.2564,0.006,10.4626,0.2226
al,garuba,1982-07-10,907391,2017,Full Season,EuroLeague,Blue Demons,31,11,420.13,130,NA,10,31,27,80,29,39,3,14,61,19,0,11,13,0,0,2,56,38,0,0,0,0,0,0,0,0,0,715.8513,715.8513,NA,NA,2402.4885,17.2291,0.5072,0.7207,0.3514,6.272,21.4426,12.6106,5.6085,2.009,0.1484,7.9046,-1.4258
al,garuba,1982-07-10,907391,2018,Full Season,EuroLeague,Delta Devils,18,2,327.08,111,NA,12,28,20,73,27,35,1,16,45,19,0,12,13,0,0,2,44,40,0,0,0,0,0,0,0,0,0,567.3011,567.3011,NA,NA,2081.3264,19.142,0.4768,0.7228,0.3465,7.3011,18.7399,11.91,11.2342,2.0699,0.7522,9.3458,-2.4257
